COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE CODE,LOCALITY ID,LATITUDE,LONGITUDE,OBSERVATION DATE,Year,Month,Day,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,DURATION MINUTES,EFFORT DISTANCE KM,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER
Plain Tyrannulet,Inezia inornata,2,BO-B,L1133586,-13.763229,-66.0984278,2016-05-10,27,,,06:00:00,obsr619119,S30632328,eBird - Traveling Count,240,3,1,1,
Plain Tyrannulet,Inezia inornata,15,BO-B,L1133586,-13.763229,-66.0984278,2016-05-11,27,,,06:00:00,obsr619119,S30632680,eBird - Traveling Count,360,5,1,1,
Plain Tyrannulet,Inezia inornata,X,BO-B,L1133586,-13.763229,-66.0984278,2016-10-03,27,,,06:00:00,obsr779545,S32471034,eBird - Traveling Count,780,12,2,1,G2003569
Plain Tyrannulet,Inezia inornata,3,BO-B,L1133586,-13.763229,-66.0984278,2016-05-08,27,,,06:00:00,obsr619119,S29798875,eBird - Traveling Count,720,6,1,1,
Plain Tyrannulet,Inezia inornata,8,BO-B,L1133586,-13.763229,-66.0984278,2016-05-15,27,,,06:00:00,obsr619119,S30632886,eBird - Traveling Count,480,5,1,1,
Plain Tyrannulet,Inezia inornata,1,BO-B,L4068030,-14.7246315,-64.9460888,2016-10-13,27,,,06:00:00,obsr411452,S33004805,eBird - Traveling Count,345,19.312,11,1,G2076460
Plain Tyrannulet,Inezia inornata,4,BO-B,L1133586,-13.763229,-66.0984278,2016-05-07,27,,,06:00:00,obsr619119,S29797829,eBird - Traveling Count,480,6,1,1,
Plain Tyrannulet,Inezia inornata,8,BO-B,L1133586,-13.763229,-66.0984278,2016-05-18,27,,,06:00:00,obsr619119,S30633670,eBird - Traveling Count,300,3,1,1,
Plain Tyrannulet,Inezia inornata,1,BO-B,L1133586,-13.763229,-66.0984278,2016-07-21,27,,,07:00:00,obsr619119,S31506004,eBird - Traveling Count,360,5,2,1,
Plain Tyrannulet,Inezia inornata,8,BO-B,L1133586,-13.763229,-66.0984278,2016-08-26,27,,,07:00:00,obsr619119,S31506525,eBird - Traveling Count,240,4,2,1,
Plain Tyrannulet,Inezia inornata,X,BO-B,L1133586,-13.763229,-66.0984278,2016-10-03,27,,,06:00:00,obsr619119,S31961102,eBird - Traveling Count,780,12,2,1,G2003569
Plain Tyrannulet,Inezia inornata,5,PE-MDD,L4767209,-12.1339501,-69.4052345,2016-06-26,27,,,05:30:00,obsr152889,S30579641,eBird - Stationary Count,228,,1,1,
Plain Tyrannulet,Inezia inornata,10,BO-B,L1133586,-13.763229,-66.0984278,2016-05-09,27,,,06:00:00,obsr619119,S29799344,eBird - Traveling Count,720,6,1,1,
Plain Tyrannulet,Inezia inornata,1,BO-B,L1133586,-13.763229,-66.0984278,2016-07-17,27,,,07:00:00,obsr619119,S31505806,eBird - Traveling Count,240,4,2,1,
Plain Tyrannulet,Inezia inornata,4,PY-1,L4883957,-22.4512749,-57.5892661,2016-08-29,27,,,06:03:00,obsr658568,S31325579,eBird - Traveling Count,360,20.999,3,1,G1902875
Plain Tyrannulet,Inezia inornata,4,PY-1,L4883957,-22.4512749,-57.5892661,2016-08-30,27,,,08:30:00,obsr658568,S31342355,eBird - Traveling Count,540,25,3,1,G1904072
Plain Tyrannulet,Inezia inornata,4,PY-1,L4883957,-22.4512749,-57.5892661,2016-08-28,27,,,07:06:00,obsr658568,S31325494,eBird - Traveling Count,700,15,3,1,G1902870
Plain Tyrannulet,Inezia inornata,3,PY-15,L4037685,-25.23159,-57.692664,2016-05-29,27,,,07:04:00,obsr658568,S29968819,eBird - Traveling Count,220,15,22,1,G1788793
Plain Tyrannulet,Inezia inornata,1,BR-MT,L875081,-17.3645242,-56.7751122,2016-08-17,27,,,06:00:00,obsr37316,S31134690,eBird - Traveling Count,136,.966,9,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L602498,-12.603921,-69.2015076,2016-07-02,27,,,12:40:00,obsr433355,S30535274,eBird - Casual Observation,,,5,0,G1835517
Plain Tyrannulet,Inezia inornata,X,BR-MT,L875081,-17.3645242,-56.7751122,2016-07-12,27,,,06:30:00,obsr604537,S32524336,eBird - Traveling Count,690,50,10,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L602498,-12.603921,-69.2015076,2016-10-20,27,,,06:00:00,obsr303114,S32373344,eBird - Traveling Count,180,20,4,1,G1995991
Plain Tyrannulet,Inezia inornata,X,BR-MT,L4725328,-17.2817919,-56.6985289,2016-06-22,27,,,14:31:00,obsr566023,S30348071,eBird - Traveling Count,60,3.219,3,1,
Plain Tyrannulet,Inezia inornata,X,BR-MS,L5036605,-19.314526,-54.837954,2016-10-22,27,,,06:00:00,obsr623960,S32218717,Historical,240,,3,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L4758504,-12.570564,-69.086551,2016-07-03,27,,,11:10:00,obsr531352,S30525250,eBird - Traveling Count,158,2.2,2,1,G1835407
Plain Tyrannulet,Inezia inornata,X,BR-MT,L891932,-16.3786111,-56.6208333,2016-07-14,27,,,06:15:00,obsr604537,S32554921,eBird - Traveling Count,270,10,10,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L874945,-16.4569228,-56.69135,2016-08-15,27,,,09:42:00,obsr37316,S31111424,eBird - Traveling Count,123,28.485,9,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L874945,-16.4569228,-56.69135,2016-08-18,27,,,12:56:00,obsr37316,S31150015,eBird - Traveling Count,200,50.532,9,1,
Plain Tyrannulet,Inezia inornata,3,BR-MT,L971972,-17.2826279,-56.6988087,2016-07-22,27,,,07:00:00,obsr37316,S30830307,eBird - Traveling Count,230,32.186,3,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L971972,-17.2826279,-56.6988087,2016-08-16,27,,,06:15:00,obsr37316,S31123871,eBird - Traveling Count,330,35.405,9,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L971972,-17.2826279,-56.6988087,2016-08-17,27,,,15:06:00,obsr37316,S31134800,eBird - Traveling Count,180,18.024,8,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L4761820,-12.8254571,-69.4021583,2016-06-30,27,,,15:00:00,obsr154922,S30539690,eBird - Traveling Count,60,1.609,1,1,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L971972,-17.2826279,-56.6988087,2016-07-11,27,,,06:15:00,obsr604537,S32522865,eBird - Traveling Count,720,20,10,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L875421,-16.7480953,-56.857471,2016-08-18,27,,,11:26:00,obsr37316,S31150010,eBird - Traveling Count,89,.161,6,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2312534,-17.2992208,-56.8381275,2016-08-18,27,,,06:44:00,obsr37316,S31150009,eBird - Traveling Count,153,18.507,9,1,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L2312534,-17.2992208,-56.8381275,2016-07-13,27,,,06:45:00,obsr604537,S32552574,eBird - Traveling Count,840,100,10,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2312534,-17.2992208,-56.8381275,2016-08-16,27,,,15:26:00,obsr37316,S31123902,eBird - Traveling Count,159,1.287,9,1,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr455355,S29978970,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,2,BO-S,L816130,-17.9483605,-63.1605721,2016-07-15,27,,,06:55:00,obsr194867,S30695804,eBird - Traveling Count,300,8.047,2,1,G1855174
Plain Tyrannulet,Inezia inornata,2,BO-S,L816130,-17.9483605,-63.1605721,2016-07-15,27,,,06:55:00,obsr206697,S30786705,eBird - Traveling Count,300,8.047,2,1,G1855174
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2308495,-16.5030776,-56.7453337,2016-08-14,27,,,05:30:00,obsr37316,S31096776,eBird - Traveling Count,750,7.886,9,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2308495,-16.5030776,-56.7453337,2016-07-21,27,,,06:00:00,obsr37316,S30829963,eBird - Traveling Count,225,6.437,3,1,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L2341011,-16.6206959,-56.7353135,2016-07-10,27,,,08:00:00,obsr604537,S32470274,eBird - Traveling Count,705,100,10,1,
Plain Tyrannulet,Inezia inornata,6,BR-MT,L875094,-17.1174301,-56.9291611,2016-07-23,27,,,06:00:00,obsr37316,S30830354,eBird - Traveling Count,418,17.703,3,1,
Plain Tyrannulet,Inezia inornata,1,AR-A,L846894,-24.9639614,-63.8571739,2016-10-19,27,,,06:50:00,obsr203305,S32121969,eBird - Traveling Count,240,16.093,15,1,G1984957
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L602498,-12.603921,-69.2015076,2016-07-02,27,,,12:40:00,obsr7693,S30527680,eBird - Casual Observation,,,5,0,G1835517
Plain Tyrannulet,Inezia inornata,X,PY-19,L5188127,-20.6053673,-62.0473363,2016-12-17,27,,,07:00:00,obsr430326,S33254750,eBird - Traveling Count,240,2,1,1,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L891932,-16.3786111,-56.6208333,2016-07-19,27,,,,obsr179614,S31149676,Historical,,,12,1,G1889268
Plain Tyrannulet,Inezia inornata,X,BR-MT,L891932,-16.3786111,-56.6208333,2016-07-20,27,,,06:00:00,obsr179614,S31149673,Historical,270,,10,1,G1889266
Plain Tyrannulet,Inezia inornata,1,BR-MT,L1464769,-16.7581146,-56.8772335,2016-09-20,27,,,07:04:00,obsr290792,S31850467,eBird - Traveling Count,345,2.414,8,1,G1948196
Plain Tyrannulet,Inezia inornata,1,BR-MS,L4180364,-20.229382,-56.3918996,2016-01-13,27,,,07:00:00,obsr655663,S27127245,eBird - Traveling Count,480,20,3,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr222965,S31570646,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,X,BR-MT,L2514143,-16.564467,-56.7176056,2016-07-15,27,,,,obsr179614,S31094831,Historical,,,11,1,G1883494
Plain Tyrannulet,Inezia inornata,X,PY-19,L2762087,-21.02,-61.66,2016-12-16,27,,,16:15:00,obsr430326,S33258251,eBird - Traveling Count,120,5,1,1,
Plain Tyrannulet,Inezia inornata,X,PY-19,L2762087,-21.02,-61.66,2016-12-17,27,,,14:54:00,obsr430326,S33254142,eBird - Stationary Count,240,,3,1,
Plain Tyrannulet,Inezia inornata,X,PY-19,L2762087,-21.02,-61.66,2016-12-16,27,,,05:24:00,obsr430326,S33258260,eBird - Traveling Count,393,5,1,1,
Plain Tyrannulet,Inezia inornata,1,BO-S,L4915693,-20.3015298,-63.4532229,2016-07-25,27,,,,obsr26215,S31503147,eBird - Casual Observation,,,,0,
Plain Tyrannulet,Inezia inornata,1,AR-H,L5170170,-25.648552,-63.27814,2016-12-22,27,,,06:03:00,obsr277578,S33154552,eBird - Traveling Count,240,10,2,1,G2092749
Plain Tyrannulet,Inezia inornata,2,AR-W,L4598958,-27.2962662,-58.5113657,2016-10-22,27,,,06:00:00,obsr800296,S32168159,eBird - Traveling Count,150,2,3,1,G1977131
Plain Tyrannulet,Inezia inornata,1,AR-X,L5055907,-30.0366667,-64.6522222,2016-11-02,27,,,11:40:00,obsr816849,S32355334,eBird - Casual Observation,,,3,0,G1991326
Plain Tyrannulet,Inezia inornata,2,AR-W,L4598958,-27.2962662,-58.5113657,2016-10-22,27,,,06:00:00,obsr228451,S32163152,eBird - Traveling Count,150,2,3,1,G1977131
Plain Tyrannulet,Inezia inornata,3,PY-15,L4037685,-25.23159,-57.692664,2016-05-29,27,,,07:04:00,obsr667383,S29980627,eBird - Traveling Count,220,15,22,1,G1788793
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L602498,-12.603921,-69.2015076,2016-07-02,27,,,12:40:00,obsr287680,S30503208,eBird - Casual Observation,,,5,0,G1835517
Plain Tyrannulet,Inezia inornata,1,AR-P,L1554643,-25.9832195,-58.1649044,2016-03-27,27,,,08:30:00,obsr228451,S28576887,eBird - Traveling Count,180,2,2,1,
Plain Tyrannulet,Inezia inornata,2,AR-W,L4598958,-27.2962662,-58.5113657,2016-05-14,27,,,11:00:00,obsr228451,S29649752,eBird - Traveling Count,240,5,3,1,G1757289
Plain Tyrannulet,Inezia inornata,2,PY-15,L2761664,-25.07,-57.59,2016-08-27,27,,,09:05:00,obsr51532,S31273327,eBird - Traveling Count,105,1,5,1,
Plain Tyrannulet,Inezia inornata,1,AR-X,L5055622,-30.1433333,-64.5258333,2016-11-02,27,,,08:10:00,obsr816849,S32355320,eBird - Casual Observation,,,3,0,G1991221
Plain Tyrannulet,Inezia inornata,1,BR-MT,L891932,-16.3786111,-56.6208333,2016-09-06,27,,,13:25:00,obsr412230,S31466802,eBird - Traveling Count,290,8,3,1,
Plain Tyrannulet,Inezia inornata,1,BO-S,L4915796,-19.5046448,-63.5438602,2016-07-24,27,,,,obsr26215,S31503153,eBird - Casual Observation,,,,0,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L4758504,-12.570564,-69.086551,2016-07-03,27,,,11:10:00,obsr287680,S30517726,eBird - Traveling Count,158,2.2,2,1,G1835407
Plain Tyrannulet,Inezia inornata,1,BR-MT,L1464769,-16.7581146,-56.8772335,2016-07-31,27,,,13:25:00,obsr207575,S30919896,eBird - Traveling Count,180,4,3,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L891932,-16.3786111,-56.6208333,2016-09-08,27,,,05:40:00,obsr412230,S31488991,eBird - Traveling Count,330,24.999,3,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L891932,-16.3786111,-56.6208333,2016-09-06,27,,,08:30:00,obsr412230,S31466794,eBird - Traveling Count,180,4,3,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L4918579,-12.595225,-69.17467,2016-09-07,27,,,14:20:00,obsr287680,S31536197,eBird - Casual Observation,,,5,0,
Plain Tyrannulet,Inezia inornata,1,AR-X,L5042973,-29.7943,-64.663774,2016-10-28,27,,,07:23:00,obsr240862,S32266306,eBird - Stationary Count,85,,2,1,G1987562
Plain Tyrannulet,Inezia inornata,1,BR-MT,L875421,-16.7480953,-56.857471,2016-07-07,27,,,09:00:00,obsr427721,S30977059,eBird - Traveling Count,165,2.5,12,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2312534,-17.2992208,-56.8381275,2016-09-12,27,,,07:30:00,obsr412230,S31568413,eBird - Traveling Count,110,18,3,1,
Plain Tyrannulet,Inezia inornata,5,AR-P,L1007154,-26.343422,-58.2221639,2016-09-12,27,,,08:30:00,obsr228451,S31544023,eBird - Traveling Count,149,1,1,1,
Plain Tyrannulet,Inezia inornata,1,AR-P,L1007154,-26.343422,-58.2221639,2016-09-10,27,,,17:08:00,obsr228451,S31537371,eBird - Traveling Count,200,3,1,1,
Plain Tyrannulet,Inezia inornata,2,AR-P,L1007154,-26.343422,-58.2221639,2016-11-05,27,,,15:00:00,obsr228451,S32404397,eBird - Traveling Count,180,1,1,1,
Plain Tyrannulet,Inezia inornata,6,AR-P,L1007154,-26.343422,-58.2221639,2016-03-28,27,,,08:20:00,obsr228451,S28611419,eBird - Traveling Count,300,3,1,1,
Plain Tyrannulet,Inezia inornata,1,AR-P,L1007154,-26.343422,-58.2221639,2016-12-27,27,,,08:30:00,obsr228451,S33236394,eBird - Traveling Count,300,2,3,1,G2104345
Plain Tyrannulet,Inezia inornata,4,PY-15,L2761959,-22.5402778,-59.6763889,2016-08-28,27,,,06:07:00,obsr51532,S31294015,eBird - Traveling Count,334,2,5,1,G1908857
Plain Tyrannulet,Inezia inornata,2,AR-P,L4433466,-26.2836226,-58.2323128,2016-03-27,27,,,16:48:00,obsr228451,S28611348,eBird - Traveling Count,45,2,1,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-11-08,27,,,08:46:00,obsr221104,S32433433,eBird - Traveling Count,63,.483,1,1,
Plain Tyrannulet,Inezia inornata,X,AR-A,L847524,-25.1272576,-64.1168976,2016-10-19,27,,,06:00:00,obsr553295,S32288005,Historical,270,20,3,1,
Plain Tyrannulet,Inezia inornata,1,PY-15,L4880991,-25.117864,-57.798931,2016-08-26,27,,,14:32:00,obsr51532,S31261931,eBird - Traveling Count,160,5,3,0,
Plain Tyrannulet,Inezia inornata,1,PY-15,L4878826,-24.7301487,-57.9591861,2016-08-27,27,,,12:47:00,obsr51532,S31302223,eBird - Traveling Count,120,3,5,1,G1901096
Plain Tyrannulet,Inezia inornata,1,BR-MS,L3776215,-17.314949,-56.718257,2016-08-26,27,,,06:30:00,obsr207575,S31619134,eBird - Traveling Count,240,11.265,9,1,G1927945
Plain Tyrannulet,Inezia inornata,1,AR-A,L846894,-24.9639614,-63.8571739,2016-10-19,27,,,06:50:00,obsr514332,S32286767,eBird - Traveling Count,240,16.093,15,1,G1984957
Plain Tyrannulet,Inezia inornata,2,BO-S,L4998195,-19.07999,-63.500283,2016-10-03,27,,,14:27:00,obsr11826,S32104150,eBird - Traveling Count,60,1,11,1,
Plain Tyrannulet,Inezia inornata,2,BR-AC,L4031071,-9.998429,-68.205104,2016-08-04,27,,,06:06:00,obsr360030,S30969757,eBird - Traveling Count,250,2,4,1,G1871945
Plain Tyrannulet,Inezia inornata,X,BR-MT,L875081,-17.3645242,-56.7751122,2016-08-19,27,,,06:00:00,obsr427634,S31151537,eBird - Traveling Count,363,8,3,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L875081,-17.3645242,-56.7751122,2016-08-20,27,,,06:00:00,obsr427634,S31165587,eBird - Traveling Count,495,10,3,1,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L875081,-17.3645242,-56.7751122,2016-08-18,27,,,06:30:00,obsr427634,S31144732,eBird - Traveling Count,697,10,3,1,
Plain Tyrannulet,Inezia inornata,1,AR-H,L4174142,-27.1396216,-58.8707328,2016-08-15,27,,,07:30:00,obsr666339,S31110109,eBird - Traveling Count,450,25,3,1,G1894799
Plain Tyrannulet,Inezia inornata,1,BR-MT,L891932,-16.3786111,-56.6208333,2016-07-14,27,,,06:16:00,obsr227035,S30682480,eBird - Traveling Count,300,8,9,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L4891192,-12.569354,-70.102608,2016-08-31,27,,,10:19:00,obsr615006,S31346257,eBird - Traveling Count,250,4,3,0,
Plain Tyrannulet,Inezia inornata,1,BR-RO,L4819845,-13.4633061,-61.0620117,2016-07-26,27,,,07:36:00,obsr360030,S30881907,eBird - Traveling Count,160,6.437,4,1,G1863718
Plain Tyrannulet,Inezia inornata,1,BR-MT,L1464769,-16.7581146,-56.8772335,2016-09-20,27,,,07:04:00,obsr322860,S31751741,eBird - Traveling Count,345,2.414,8,1,G1948196
Plain Tyrannulet,Inezia inornata,2,BR-MT,L875421,-16.7480953,-56.857471,2016-07-05,27,,,06:00:00,obsr504886,S30549757,eBird - Stationary Count,760,,7,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L4899589,-12.56919,-70.100197,2016-09-01,27,,,13:29:00,obsr615006,S31408267,eBird - Traveling Count,300,4,3,0,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr666199,S29987394,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr767781,S29987495,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L1755368,-12.8769485,-69.4097114,2016-07-31,27,,,06:00:00,obsr17172,S31036285,eBird - Traveling Count,360,24.14,8,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr171621,S31570645,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2514143,-16.564467,-56.7176056,2016-06-25,27,,,14:40:00,obsr445491,S30634170,eBird - Traveling Count,210,1.609,10,1,
Plain Tyrannulet,Inezia inornata,1,PY-19,L4260038,-22.3446252,-60.3017115,2016-02-14,27,,,06:45:00,obsr513441,S27518308,eBird - Traveling Count,300,3,5,1,G1601788
Plain Tyrannulet,Inezia inornata,1,BR-MS,L3776215,-17.314949,-56.718257,2016-08-26,27,,,06:30:00,obsr153961,S31636473,eBird - Traveling Count,240,11.265,9,1,G1927945
Plain Tyrannulet,Inezia inornata,4,PY-1,L4883957,-22.4512749,-57.5892661,2016-08-30,27,,,08:30:00,obsr513441,S31335686,eBird - Traveling Count,540,25,3,1,G1904072
Plain Tyrannulet,Inezia inornata,4,PY-1,L4883957,-22.4512749,-57.5892661,2016-08-29,27,,,06:03:00,obsr513441,S31317892,eBird - Traveling Count,360,20.999,3,1,G1902875
Plain Tyrannulet,Inezia inornata,4,PY-1,L4883957,-22.4512749,-57.5892661,2016-08-28,27,,,07:06:00,obsr513441,S31304909,eBird - Traveling Count,700,15,3,1,G1902870
Plain Tyrannulet,Inezia inornata,4,PY-1,L4883957,-22.4512749,-57.5892661,2016-08-29,27,,,06:03:00,obsr667086,S31367182,eBird - Traveling Count,360,20.999,3,1,G1902875
Plain Tyrannulet,Inezia inornata,X,PY-19,L4226381,-21.8162296,-60.2268974,2016-02-07,27,,,07:28:00,obsr513441,S27352889,eBird - Traveling Count,180,1.5,6,1,G1592745
Plain Tyrannulet,Inezia inornata,1,AR-X,L5055907,-30.0366667,-64.6522222,2016-11-02,27,,,11:40:00,obsr111915,S32352617,eBird - Casual Observation,,,3,0,G1991326
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L602498,-12.603921,-69.2015076,2016-07-02,27,,,12:40:00,obsr728885,S30527801,eBird - Casual Observation,,,5,0,G1835517
Plain Tyrannulet,Inezia inornata,1,AR-P,L5152238,-25.3844823,-59.583096,2016-12-14,27,,,14:02:00,obsr176749,S33047069,eBird - Casual Observation,,,1,0,
Plain Tyrannulet,Inezia inornata,2,PY-19,L4810308,-23.5683369,-60.5154827,2016-07-18,27,,,13:24:00,obsr513441,S30817883,eBird - Stationary Count,20,,1,1,
Plain Tyrannulet,Inezia inornata,1,AR-X,L5055622,-30.1433333,-64.5258333,2016-11-02,27,,,08:10:00,obsr111915,S32350568,eBird - Casual Observation,,,3,0,G1991221
Plain Tyrannulet,Inezia inornata,3,PY-19,L4810274,-23.5888823,-60.6122394,2016-07-18,27,,,15:17:00,obsr513441,S30817786,eBird - Traveling Count,150,2,2,1,G1868671
Plain Tyrannulet,Inezia inornata,2,AR-P,L4943773,-26.2144444,-58.2308333,2016-09-24,27,,,06:30:00,obsr111915,S31731658,eBird - Traveling Count,300,3,1,1,
Plain Tyrannulet,Inezia inornata,X,BR-MS,L4963500,-19.3527729,-54.9970114,2016-10-01,27,,,06:15:00,obsr501289,S31859342,Historical,300,,4,1,
Plain Tyrannulet,Inezia inornata,1,PY-19,L4953312,-21.9822869,-60.0495054,2016-11-26,27,,,06:00:00,obsr513441,S32739527,eBird - Traveling Count,420,10,1,1,
Plain Tyrannulet,Inezia inornata,3,PY-19,L4953312,-21.9822869,-60.0495054,2016-09-30,27,,,05:30:00,obsr513441,S31825189,eBird - Traveling Count,300,8,1,1,
Plain Tyrannulet,Inezia inornata,4,PY-19,L4953312,-21.9822869,-60.0495054,2016-11-29,27,,,06:20:00,obsr513441,S32785073,eBird - Traveling Count,360,12,1,1,
Plain Tyrannulet,Inezia inornata,3,PY-19,L4953312,-21.9822869,-60.0495054,2016-09-27,27,,,06:34:00,obsr513441,S31789086,eBird - Traveling Count,360,5,1,1,
Plain Tyrannulet,Inezia inornata,5,PY-19,L4953312,-21.9822869,-60.0495054,2016-11-27,27,,,06:00:00,obsr513441,S32757771,eBird - Traveling Count,360,13,1,1,
Plain Tyrannulet,Inezia inornata,2,PY-19,L4953312,-21.9822869,-60.0495054,2016-09-28,27,,,05:45:00,obsr513441,S31804110,eBird - Traveling Count,452,8,1,1,
Plain Tyrannulet,Inezia inornata,4,PY-19,L4953312,-21.9822869,-60.0495054,2016-09-29,27,,,05:46:00,obsr513441,S31815213,eBird - Traveling Count,508,17,1,1,
Plain Tyrannulet,Inezia inornata,4,PY-19,L4953312,-21.9822869,-60.0495054,2016-11-28,27,,,06:00:00,obsr513441,S32773558,eBird - Traveling Count,300,17,1,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L4406292,-16.37831,-56.62309,2016-03-18,27,,,05:11:00,obsr206902,S28446024,eBird - Traveling Count,150,4.828,14,1,
Plain Tyrannulet,Inezia inornata,2,PY-ASU,L4775636,-25.2645748,-57.5451821,2016-07-10,27,,,10:26:00,obsr513441,S30628217,eBird - Traveling Count,4,2.5,19,1,G1842755
Plain Tyrannulet,Inezia inornata,2,PY-3,L4491029,-25.1236158,-57.4359901,2016-04-15,27,,,07:15:00,obsr513441,S28961883,eBird - Traveling Count,338,3,1,1,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr768776,S30009579,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr513441,S29968812,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-08-26,27,,,14:18:00,obsr513441,S31265011,eBird - Traveling Count,210,44.999,3,1,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr770238,S30320445,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3055614,-16.5122399,-56.7117691,2016-08-09,27,,,06:00:00,obsr245224,S31249094,eBird - Traveling Count,600,12,3,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr803275,S31570651,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr494990,S31570652,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L758592,-12.4305417,-70.6769371,2016-09-05,27,,,11:10:00,obsr543928,S31563797,eBird - Traveling Count,140,.5,6,1,
Plain Tyrannulet,Inezia inornata,1,PY-ASU,L2761782,-25.2666667,-57.6166667,2016-09-15,27,,,06:17:00,obsr513441,S31591938,eBird - Traveling Count,210,1.5,1,1,
Plain Tyrannulet,Inezia inornata,1,PY-19,L4260038,-22.3446252,-60.3017115,2016-02-14,27,,,06:45:00,obsr667290,S27530082,eBird - Traveling Count,300,3,5,1,G1601788
Plain Tyrannulet,Inezia inornata,X,PY-19,L4226381,-21.8162296,-60.2268974,2016-02-07,27,,,07:28:00,obsr667290,S27372491,eBird - Traveling Count,180,1.5,6,1,G1592745
Plain Tyrannulet,Inezia inornata,1,AR-H,L4174142,-27.1396216,-58.8707328,2016-08-15,27,,,07:30:00,obsr553377,S31216379,eBird - Traveling Count,450,25,3,1,G1894799
Plain Tyrannulet,Inezia inornata,X,BO-S,L1008522,-20.44882,-63.20817,2016-10-04,27,,,06:45:00,obsr59283,S32779223,eBird - Traveling Count,95,2.414,11,1,G2058225
